a_e_type,a_e_machine,a_num_sections,a_num_segments,a_sections_executable,a_sections_writable,a_segments_executable,a_num_symbols,a_num_functions,a_num_undefined_symbols,a_num_libraries_needed,a_file_size,b_global_entropy,b_entropy_mean,b_entropy_std,b_null_byte_freq,b_printable_freq,b_high_byte_freq,b_ngram_2_entropy,b_ngram_3_entropy,b_header_entropy,b_text_section_entropy,c_code_to_data_ratio,c_code_to_file_ratio,c_header_to_file_ratio,c_section_entropy_mean,c_section_entropy_max,c_section_entropy_std,c_high_entropy_section_count,c_has_nx,c_has_pie,c_has_relro,c_suspicious_section_count,c_empty_section_name_count,c_suspicious_import_count,c_num_strings,c_avg_string_length,c_url_string_count,c_ip_string_count,label
2,62,31,10,4,8,1,72,52,60,5,27344,5.323769250334975,3.813263256519528,1.8122791000009062,0.3587990052662376,0.3097571679344646,0.22425394967817436,8.292937301812147,9.802832057206473,2.2028200999475653,6.091370791686692,14.233870967741936,0.3872878876535986,0.022820362785254535,3.012557078604387,6.091370791686692,1.5620135284587935,0,1,0,1,0,1,0,194,22.65979381443299,0,0,0
3,62,31,13,6,7,1,30,23,30,1,18808,3.2374472491241297,2.1203197973151346,2.049035064987644,0.6611016588685665,0.1619523606975755,0.11420672054444916,4.927430728495342,5.920432797504025,2.243922992119524,5.7739625375925945,3.2210626185958255,0.18050829434283283,0.04210974053594215,2.890365242406325,5.7739625375925945,1.5323489486754576,0,1,1,1,0,1,1,122,14.155737704918034,0,0,0
3,62,30,13,6,6,1,58,50,58,1,23168,4.156559097378074,2.808293963676082,1.988508498661671,0.5377676104972375,0.2256560773480663,0.158019682320442,6.421884877624053,7.740887067486176,2.2384625063431454,5.953558749953459,2.591983122362869,0.26515020718232046,0.03418508287292818,2.989834089853974,5.953558749953459,1.499161737092784,0,1,1,1,0,1,1,173,15.947976878612717,0,0,0
3,62,30,13,6,6,1,52,42,44,6,18904,2.807855570868137,1.755367485460278,1.8222339782599475,0.7120186203977994,0.15166102412187896,0.08040626322471435,4.238963688111365,5.137740669399334,2.3145674928096054,5.7379352435726485,2.4879227053140096,0.08172873465933136,0.04189589504866695,3.005183261578521,5.7379352435726485,1.4738460027575717,0,1,1,1,0,1,3,110,15.954545454545455,0,0,0
3,62,31,13,6,7,1,87,77,87,1,47600,4.9810189903728235,3.509512611974798,1.9870447247186938,0.41407563025210087,0.2548529411764706,0.24546218487394958,7.948894136921186,9.621929017340396,2.2800594695220116,6.0240781386492035,3.9509273570324575,0.42962184873949577,0.016638655462184872,2.986830938971834,6.0240781386492035,1.5552469456728861,0,1,1,1,0,1,6,377,15.525198938992043,0,0,0
2,62,32,10,4,9,1,199,188,199,6,455336,2.8522921502537963,1.6885690166070435,2.3102454359070745,0.7130690303424284,0.13107683117522007,0.11126948012017499,4.4273990961382745,5.312861385754777,2.239658089248178,6.435672465716997,0.3130321927131145,0.217180280056925,0.0013704165714988493,2.9186283964692823,6.435672465716997,1.6231979759152293,0,1,0,1,0,1,9,2277,11.383838383838384,0,0,0
3,62,30,13,6,6,1,66,58,66,1,40288,5.055177261976975,3.5994658855386334,1.9609774541846339,0.39555202541699763,0.24637609213661638,0.26916203335980937,7.982205579990097,9.605900768608064,2.2769026078732786,5.980653599245384,4.063374125874126,0.46152700555996823,0.01965845909451946,3.0951170944986606,5.980653599245384,1.5270963685270185,0,1,1,1,0,1,2,280,15.746428571428572,0,0,0
3,62,31,13,6,7,1,47,39,47,2,31104,3.8406893367350268,2.534795307038529,2.2285635914358117,0.5767746913580247,0.19981352880658437,0.15785751028806586,5.884210774945877,7.043418780987742,2.2461007839533145,5.910175615016076,3.607394366197183,0.26350308641975306,0.02546296296296296,2.9502694464716366,5.910175615016076,1.568087633770576,0,1,1,1,0,1,0,192,16.958333333333332,0,0,0
3,62,30,13,6,7,1,258,249,257,3,4066232,6.414849243840748,5.099923785637515,0.9322760846471828,0.15419976036782948,0.34052139671322246,0.38430443713000145,11.050276143339161,14.226547272425456,2.781238269535381,6.338554393539127,5.9125825975692585,0.7750275931132311,0.0001947749169255468,3.368433238063464,6.338554393539127,1.487279665527638,0,1,1,1,0,1,9,29004,16.92501034340091,61,0,0
2,62,32,10,4,9,1,302,251,203,5,667472,6.277228890003743,4.9396533319885245,1.0292314450083055,0.15016659874871155,0.3306490759162931,0.38960885250617255,10.517882420405487,13.062890562214656,2.3248763262938024,6.222362565207495,17.721942078364567,0.7792671452884915,0.0009348706762231225,3.1435928990548185,6.222362565207495,1.6577745471135819,0,1,0,1,0,1,4,3503,17.802169568940908,0,0,0
2,62,32,10,4,9,1,293,190,207,5,110392,5.791254081570319,4.127087693105288,1.5579848610858074,0.27841691426914994,0.3449525327922313,0.26870606565693167,9.274438735536192,11.111961378221139,2.2865747303627457,6.045307621023018,11.9155672823219,0.4909051380534821,0.005652583520544967,3.0461306076775743,6.149859724675952,1.6463126669930246,0,1,0,1,0,1,6,857,23.78879813302217,0,0,0
3,62,30,13,6,6,1,143,138,143,4,141632,5.754034019996079,3.9643656437696766,1.2524210011016679,0.1327454247627655,0.7046924423859015,0.09840996384997741,9.08815908849446,10.837513337295412,2.39912179589787,6.165170802329455,0.26026751452691593,0.16761042702214188,0.005591956619972888,3.167681754489403,6.165170802329455,1.501430035487378,0,1,1,1,0,1,14,3277,27.71254195910894,8,0,0
2,62,32,10,4,9,1,379,297,290,5,303352,6.264020221708728,4.797703019249651,1.2815353172877317,0.18411284580289564,0.3678564835570558,0.3253283314433397,10.352892583400388,12.692940703118694,2.3110038161978874,6.285323991078886,15.258855585831062,0.6645744877238324,0.002057016271526148,3.166108214638793,6.285323991078886,1.5720094673346747,0,1,0,1,0,1,4,2176,20.831341911764707,0,0,0
3,62,34,14,6,8,1,217,200,217,6,3218592,6.14443104550217,4.785404458981684,1.1302745046509735,0.2080387946033545,0.28673780336246407,0.3608677334685477,10.604757275756347,13.60543120602752,2.500356237905981,6.27687053278529,16.14086742012154,0.7237130397391157,0.0002634692436941371,3.3782581118826447,6.3351455869541295,1.5929423310174549,0,1,1,1,0,1,5,15288,10.59216378859236,2,0,0
3,62,29,13,6,6,1,29,25,29,7,14648,2.4885942293390952,1.5775625225219108,1.6766462789995356,0.7499317312943746,0.13298743855816494,0.05953031130529765,3.7811719228531975,4.635915222052023,2.2330168116919213,5.4637749155385595,1.7539149888143177,0.05352266521026761,0.05406881485527035,2.8386412215388677,5.4637749155385595,1.4199214086645935,0,1,1,1,0,1,3,84,15.285714285714286,0,0,0
3,62,31,13,6,7,1,48,38,48,1,27288,3.7407169548514183,2.4161345567995545,2.0383150396091883,0.5985781295807681,0.2056948109058927,0.13181618293755498,5.753894858665315,6.932577457906686,2.2533937660022603,5.8974900001061386,1.6524777636594663,0.19063324538258575,0.029023746701846966,2.9883019503084287,5.8974900001061386,1.5302952978475641,0,1,1,1,0,1,1,206,15.922330097087379,0,0,0
3,62,31,13,6,7,1,48,39,48,2,18816,3.1708899988534505,2.016494926778018,1.8846703915901564,0.6676764455782312,0.16252125850340135,0.1050170068027211,4.822168624030563,5.850710567145111,2.24084170951441,5.76187707400302,2.3597560975609757,0.12340561224489796,0.042091836734693876,2.8994111278429293,5.76187707400302,1.5198731888718564,0,1,1,1,0,1,1,128,13.8671875,0,0,0
3,62,30,13,6,7,1,117,111,117,3,175784,5.973179359678701,4.641400683638816,1.2426717894614752,0.23709211304783143,0.2942190415509944,0.34989532608200974,10.018270612326678,12.382984442636369,2.4451602774754413,6.042040378684805,6.099520613614573,0.7238201429026533,0.004505529513493834,3.124601996306772,6.042040378684805,1.4976236371046905,0,1,1,1,0,1,2,1286,15.8950233281493,3,0,0
3,62,31,13,6,7,1,64,51,64,1,35360,4.897532400454664,3.355716299378052,2.0646374502509683,0.42338800904977375,0.2404977375565611,0.2530542986425339,7.65751235920101,9.153429220763979,2.2621271031155628,6.133830035796097,3.9226190476190474,0.41001131221719456,0.02239819004524887,2.9644106555379186,6.133830035796097,1.5977924327450788,0,1,1,1,0,1,1,226,16.694690265486727,3,0,0
2,62,32,10,4,9,1,139,108,130,5,85200,5.915485095394608,4.403684662533709,1.579006349644742,0.24258215962441315,0.3357863849765258,0.3052464788732394,9.498755958326718,11.411647805769258,2.286806751544338,6.183377160910693,22.037213327563826,0.5977464788732394,0.007323943661971831,2.9925116599729322,6.183377160910693,1.635482660494085,0,1,0,1,0,1,0,534,20.46816479400749,0,0,0
3,62,30,13,6,7,1,191,178,191,3,279040,6.176801271338388,4.777061670860882,1.2851495753038615,0.20779458142201834,0.31336009174311924,0.34487887041284404,10.385482378496505,12.931469914882625,2.5013789933708357,6.271970365771986,6.444102198301018,0.7122598910550458,0.002838302752293578,3.193070819462837,6.271970365771986,1.5386493871713107,0,1,1,1,0,1,6,1962,15.103465851172274,1,0,0
2,62,32,10,4,9,1,346,300,331,5,209600,6.102614327075291,4.539692199533571,1.3544064336633974,0.21789599236641222,0.34072519083969466,0.3193034351145038,9.995738760144986,12.135001451020425,2.302042001667897,6.207124958843751,15.00416765896642,0.601168893129771,0.0029770992366412214,3.0864602296267187,6.207124958843751,1.647600148740947,0,1,0,1,0,1,4,1486,19.930686406460296,0,0,0
3,62,31,13,6,7,1,80,70,80,1,35200,4.934975806309789,3.4681269760335045,1.8466848398901923,0.41321022727272727,0.2371875,0.26105113636363636,7.830555785379966,9.478671542171014,2.2906059730255386,6.008945827660435,4.223365617433414,0.39642045454545455,0.0225,3.0043299412208744,6.008945827660435,1.516917612478669,0,1,1,1,0,1,1,290,13.248275862068965,0,0,0
3,62,31,13,6,7,1,42,34,42,2,27008,3.5180424020624805,2.2399935459271063,2.080911450011454,0.6238892180094787,0.18357523696682465,0.12948015402843602,5.407349976447332,6.4844055598401455,2.2409673838634756,5.974798720499824,2.1622431506849313,0.18701866113744076,0.029324644549763034,2.950243114440917,5.974798720499824,1.4996959179682963,0,1,1,1,0,1,0,201,15.64676616915423,0,0,0
3,62,31,13,6,7,1,180,167,180,5,89400,5.4628814982201686,3.917828645495076,1.819739292659899,0.32796420581655483,0.2751454138702461,0.29692393736017897,8.869080731150664,10.806176525122675,2.4191821192941334,6.134615195362961,4.4485588470776625,0.49720357941834453,0.008859060402684563,3.1956889721700827,6.134615195362961,1.442537827587796,0,1,1,1,0,1,7,656,16.254573170731707,1,0,0
3,62,30,13,6,6,1,38,33,38,5,19080,3.099674970416137,1.9482168257115684,1.8884042847498475,0.67437106918239,0.18259958071278826,0.08443396226415094,4.710358902723585,5.69566306791658,2.252988911702921,5.58719296058158,1.0800444691495275,0.10183438155136268,0.04150943396226415,2.94194654925818,5.58719296058158,1.469980094764474,0,1,1,1,0,1,0,120,19.958333333333332,1,0,0
3,62,31,13,6,7,1,708,699,707,8,984392,6.0489476985277495,4.522383667880472,1.4107223743301909,0.24499691179936448,0.31909950507521395,0.30628652000422596,10.04298652953063,12.526072155947231,2.741734592619172,6.28743557292542,4.232377374625862,0.5630947833789791,0.0008045575339905241,3.4606188405191194,6.28743557292542,1.4966421211970595,0,1,1,1,0,1,35,8397,15.382755746099798,0,18,0
2,62,32,10,4,9,1,116,92,103,6,64568,5.563355229724739,4.000301276333622,1.7878075361909997,0.30696320158592494,0.3113616652211622,0.2869842646512204,8.833380255691704,10.578924899492065,2.1829026115779406,6.079650929576215,8.907653205309234,0.48850823937554205,0.009664229959112874,2.967638414034308,6.079650929576215,1.6203164115245596,0,1,0,1,0,1,0,446,21.849775784753362,6,0,0
3,62,30,13,6,7,1,437,423,433,9,1147800,6.3791011298522,4.955482578666909,1.0936622443813995,0.1700365917407214,0.32508712319219374,0.38122843700993203,10.902483534901087,13.82388239351092,2.838255422595455,6.326865779655174,4.483015691697228,0.7146070744032061,0.0006900156821745949,3.430491747215003,6.326865779655174,1.47184190669616,0,1,1,1,0,1,16,8245,18.384596725288052,9,4,0
3,62,30,13,6,6,1,53,44,52,2,44032,5.170838222008426,3.608368729863793,2.1330954727304814,0.3913063226744186,0.28576944040697677,0.22756177325581395,8.217131322094582,9.747332586090513,2.3174539355569244,6.184075162897946,2.132945920303605,0.4084529433139535,0.017986918604651164,3.321265186176651,7.1489037278817955,1.6762653188980863,1,1,1,1,0,1,0,333,22.72072072072072,0,0,0
3,62,31,13,6,7,1,41,31,41,1,18816,3.587274206282993,2.3415100390510806,1.9638490456015045,0.6139987244897959,0.19068877551020408,0.12356505102040816,5.481024246217962,6.612655692155629,2.2606632547605026,5.780255569879417,1.8710843373493975,0.16507227891156462,0.042091836734693876,2.8876522397163162,5.780255569879417,1.557344721909138,0,1,1,1,0,1,1,139,16.287769784172664,0,0,0
3,62,31,13,6,7,1,140,125,132,4,51608,5.199749184281023,3.5577773710003693,1.7906497687186278,0.36874128042164006,0.30284064486126183,0.24416757091923733,8.198800126886997,9.87398045126399,2.6518427167212666,5.938267889404282,2.544210662191816,0.38191753216555574,0.015346457913501782,3.1303793221847407,5.938267889404282,1.4659293834625329,0,1,1,1,0,1,1,435,22.691954022988504,0,0,0
3,62,29,13,6,6,1,416,409,415,5,221848,5.741908427385716,4.03811738741916,1.5909917926003005,0.2724613248710829,0.3832218455879701,0.2505409108939454,9.166277955414166,11.151583888931107,2.531266037535716,6.072731362449533,2.1200008847991505,0.4320120082218456,0.0035700119000396666,3.2338842222392903,6.072731362449533,1.414039818947184,0,1,1,1,0,1,53,1924,26.792619542619544,1,0,0
3,62,32,13,6,7,1,255,249,255,11,89808,5.36901872200894,3.695058233717188,1.7300078240090764,0.3493007304471762,0.30360324247283094,0.2455237840726884,8.572062108578479,10.429457081229351,2.4805927718856053,6.022792040726751,2.899672250546249,0.3546454658827721,0.008818813468733297,3.259881306982643,6.022792040726751,1.5393912334118522,0,1,1,1,0,1,5,803,18.990037359900374,1,0,0
3,62,31,13,6,7,1,49,43,49,1,159952,5.695331578311375,3.9744810160214636,1.485597494073276,0.25860258077423226,0.4747111633490047,0.19240147044113234,9.260409799919453,11.44842701694459,2.3586394503484365,5.822300003396661,0.5622764308426074,0.2830224067220166,0.00495148544563369,3.1695239300928217,5.822300003396661,1.482062344555216,0,1,1,1,0,1,2,3211,19.011834319526628,0,0,0
3,62,34,14,5,11,1,72570,28458,65,1,28101320,6.02678134110926,4.281535292188076,1.180382084605377,0.2627579772053412,0.3664330714713757,0.20594110881624067,10.506172310784065,13.758196125263499,2.808070543396018,6.119220589003669,5.920871381265366,0.33595258158691477,3.0176518398423987e-05,3.7540180902298386,7.272483375253679,1.619127774837036,1,1,1,1,0,1,322,326559,18.068967629126742,7224,0,0
3,62,29,13,6,6,1,18,13,18,3,14488,3.281190346048476,2.1982640617513103,2.067449364040028,0.6586830480397571,0.1657923799006074,0.10318884594146881,4.9596950541332685,5.920659343811399,2.229031497130612,6.00570251796233,2.6458333333333335,0.18408337934842628,0.054665930425179456,2.831133412417203,6.00570251796233,1.5180351516156325,0,1,1,1,0,1,0,87,16.850574712643677,0,0,0
3,62,30,13,6,7,1,139,127,139,2,247536,5.888924963541942,4.4959500148732054,1.5264785096079867,0.2643413483291319,0.2902931290802146,0.311938465516127,9.854339393276724,12.261456992075978,2.4026019129111242,6.244558962633678,4.618792308153118,0.6229518130696141,0.0031995346131471784,3.1395401935434286,6.244558962633678,1.5223018302214757,0,1,1,1,0,1,3,1620,15.13395061728395,2,0,0
3,62,29,13,6,6,1,60,56,60,6,22680,3.745861357779234,2.3927875583179583,1.9848780159231514,0.5846560846560847,0.21199294532627866,0.1384479717813051,5.67018195837993,6.8100106715441235,2.320914933970778,5.783737524369557,2.3777777777777778,0.1792768959435626,0.03492063492063492,2.8942364518814485,5.783737524369557,1.4580795840989933,0,1,1,1,0,1,0,173,17.641618497109828,0,0,0
2,62,32,10,4,9,1,76,58,72,5,60240,6.059519948005014,4.655359971747773,1.4609981055223928,0.22154714475431606,0.31548804780876494,0.3377324037184595,9.770237331658645,11.649911123105433,2.214703060914503,6.296275628352291,19.476,0.646613545816733,0.010358565737051793,2.9089323646003478,6.296275628352291,1.5987395255326389,0,1,0,1,0,1,0,446,14.88116591928251,0,0,0
3,62,31,13,6,7,1,55,46,55,2,104832,6.164254983673655,4.724014336592635,1.422008926036952,0.2094017094017094,0.36878052503052505,0.3084172771672772,10.151569903644736,12.331235139956485,2.373849189072171,6.3241983931808345,3.4311162696810658,0.6485710470085471,0.007554945054945055,3.0654455864505845,6.3241983931808345,1.600971834141016,0,1,1,1,0,1,0,916,20.44868995633188,1,0,0
2,62,33,11,4,10,1,334,305,334,8,26054136,6.080810753990744,4.467808897193692,1.6556190756278524,0.2331097834140422,0.28786009253962597,0.3346090616860217,10.605232490956322,13.779210249280112,2.4940364737493383,6.342522458346266,2.710189474558768,0.641033960980322,2.6099502973347493e-05,3.370115502334022,6.427691348273116,1.420848582573115,0,1,0,1,0,1,11,158322,11.129362943873877,3,0,0
2,62,31,10,4,8,1,57,44,51,5,23200,4.883246911211554,3.3742354224724194,2.015172847904403,0.4382758620689655,0.2613793103448276,0.20672413793103447,7.493214737232879,8.814505311777786,2.2399459462243727,6.254491496453769,12.786912751677852,0.32849137931034483,0.02689655172413793,2.9609394054908504,6.254491496453769,1.5127034183634323,0,1,0,1,0,1,0,157,20.56687898089172,0,0,0
3,62,31,13,6,7,1,125,119,125,4,56240,5.251239653982344,3.698894364595329,2.0177465082234844,0.3757290184921764,0.25062233285917496,0.28453058321479374,8.4031911953477,10.088793576383676,2.3027054574555628,6.15044111090621,3.9661629434954007,0.4293385490753912,0.014082503556187767,3.1423446299789988,6.15044111090621,1.5290300043742853,0,1,1,1,0,1,4,417,14.841726618705035,1,0,0
3,62,31,13,6,7,1,149,143,149,3,118128,5.529036200850049,3.989099037992543,1.7301999658984761,0.3179686441825816,0.2868159962075037,0.29539143979412164,9.061652449121203,11.119583291288675,2.443936407466889,6.09297085546123,2.9846648901402784,0.5025226872545036,0.006704591629418936,3.2026442605416463,6.09297085546123,1.4792162353190617,0,1,1,1,0,1,5,985,15.619289340101522,8,0,0
3,62,29,13,6,6,1,80,74,80,2,30872,4.915544459504167,3.2595331916496066,1.8250888543209196,0.39744752526561283,0.31607929515418504,0.21433661570355014,7.518654843147785,9.021933089323008,2.2495987890463476,5.690701769315231,1.7921032934131738,0.3102163772998186,0.025654314589271834,2.918781380651323,5.690701769315231,1.4752848283985076,0,1,1,1,0,1,0,252,25.797619047619047,2,0,0
3,62,31,13,6,7,1,80,70,80,1,35200,4.934975806309789,3.4681269760335045,1.8466848398901923,0.41321022727272727,0.2371875,0.26105113636363636,7.830555785379966,9.478671542171014,2.2906059730255386,6.008945827660435,4.223365617433414,0.39642045454545455,0.0225,3.0043299412208744,6.008945827660435,1.516917612478669,0,1,1,1,0,1,1,290,13.248275862068965,0,0,0
3,62,30,13,6,7,1,258,249,257,3,4066232,6.414849243840748,5.099923785637515,0.9322760846471828,0.15419976036782948,0.34052139671322246,0.38430443713000145,11.050276143339161,14.226547272425456,2.781238269535381,6.338554393539127,5.9125825975692585,0.7750275931132311,0.0001947749169255468,3.368433238063464,6.338554393539127,1.487279665527638,0,1,1,1,0,1,9,29004,16.92501034340091,61,0,0
3,62,31,13,6,7,1,52,46,52,1,35208,4.046489318424943,2.7409815056547138,2.343837593960835,0.5602987957282436,0.20015337423312884,0.1637695978186776,6.199395243421791,7.364490812516175,2.2687561312383124,6.1668727930533365,5.121482176360225,0.310128379913656,0.022494887525562373,3.033327652154216,6.1668727930533365,1.5532475583870153,0,1,1,1,0,1,3,221,14.085972850678733,0,0,0
3,62,30,13,6,7,1,1599,1592,1597,3,1005368,5.760302427724734,4.072456810288732,1.584906154040068,0.30287218212634576,0.3027289509910799,0.28165607021508543,9.682708128145523,12.14811064346568,2.74105358161993,6.171920013080757,2.433433679776567,0.42291877203173367,0.0007877712439624098,3.633591887451464,6.547665968221588,1.5726268310208764,0,1,1,1,0,1,12,7399,21.687525341262333,49,0,0
3,62,30,13,6,6,1,51,42,50,2,44056,5.090799746002475,3.5343284295306305,2.1937333486041273,0.4045305974214636,0.28531868530960597,0.22725621935718177,8.04871318153078,9.505190281610279,2.3242070558979258,6.152248889003812,2.5183946488294313,0.4102051933902306,0.017977120029053932,3.3221652498041254,7.003528420439613,1.6706879560307795,1,1,1,1,0,1,0,331,21.691842900302113,0,0,0
3,62,30,13,6,6,1,81,74,81,5,31032,4.587306751235174,3.053312014014256,1.9989593835284774,0.46954756380510443,0.2700760505284867,0.1778486723382315,6.9768261923691375,8.337918602818977,2.246743361093538,5.930316594000664,2.9797459663577066,0.2797112657901521,0.025522041763341066,3.0046120675528485,5.930316594000664,1.5290485364131823,0,1,1,1,0,1,3,265,18.554716981132074,0,0,0
3,62,31,13,6,7,1,70,62,70,3,31104,3.9626627418570965,2.6243604945236036,2.1404508534184377,0.5664866255144033,0.1863425925925926,0.1722286522633745,6.137604298374012,7.396556671015235,2.283287845512527,6.027978573180364,4.148565573770492,0.260352366255144,0.02546296296296296,2.979520339064567,6.027978573180364,1.5811300591844966,0,1,1,1,0,1,5,207,13.101449275362318,0,0,0
3,62,30,13,6,6,1,85,79,65,6,27368,4.626262389006895,3.162102427476854,1.9524077809121836,0.4717187956737796,0.2488672902660041,0.19358374744226833,7.188263061748731,8.586647041348344,2.3998460057599504,5.9278844501066414,3.836858006042296,0.2784273604209295,0.028938906752411574,3.155422725238533,5.9278844501066414,1.5609492356350234,0,1,1,1,0,1,0,204,18.86764705882353,1,0,0
3,62,30,13,6,7,1,289,270,282,4,1359128,6.043336878395242,4.457706987223347,0.9994699179935262,0.09864118758498096,0.7181133785780295,0.11264869828301675,9.832582489617984,11.766112200202903,2.86013981552286,6.483971380873462,0.2942205508651279,0.20504764819796223,0.0005827265717430588,3.378145604429599,6.483971380873462,1.520420825380763,0,1,1,1,0,1,3,22510,38.79342514438027,1,0,0
3,62,31,13,6,7,1,95,87,95,4,47512,4.864097838849613,3.286888852499617,2.0273418187901235,0.42252483583094796,0.27752988718639504,0.22981562552618287,7.577222176787341,9.04789531706802,2.2650642821604654,6.00140166561901,2.7930276381909547,0.37434753325475667,0.01666947297524836,3.007774158374183,6.00140166561901,1.5370530729724148,0,1,1,1,0,1,4,417,18.06474820143885,19,0,0
3,62,30,13,6,6,1,26,22,26,4,14960,2.762712562045803,1.8071891176937478,1.8150082871455615,0.718783422459893,0.14786096256684492,0.07433155080213903,4.191471692268671,5.1046684801150475,2.229631514851045,5.648652183914008,1.7272727272727273,0.09017379679144386,0.052941176470588235,2.9331056963871363,5.648652183914008,1.4815074430475332,0,1,1,1,0,1,2,92,14.217391304347826,0,0,0
3,62,31,13,6,7,1,284,274,170,4,88448,5.049585327549988,3.452887631882187,1.8971705849230776,0.4025529124457308,0.280696002170767,0.2126899421128799,7.8361472634054,9.453780742601836,2.694466185054934,6.094806960972331,6.67981934870454,0.3177234081041968,0.008954413892908828,3.2059497866448656,6.094806960972331,1.572259573200992,0,1,1,1,0,1,6,682,18.703812316715542,0,0,0
3,62,30,13,6,6,1,52,43,51,2,44024,4.738221278462083,3.2424417352460755,2.2825811266666522,0.46013538070143556,0.2596992549518444,0.1970743230964928,7.479251996925223,8.86564956591032,2.3138609409971203,6.143692298237009,2.041493236212279,0.3565100854079593,0.0179901871706342,3.3016062073400207,7.181820514632078,1.7006417290768767,1,1,1,1,0,1,0,337,19.82492581602374,0,0,0
3,62,31,13,6,7,1,129,118,129,4,68064,5.26139546664867,3.722257833337579,1.9001690720212638,0.3708715326751293,0.29370886224729664,0.2504407616361072,8.44720996015222,10.245323142692573,2.275025804606142,6.0480691343192845,3.0343386998165887,0.4375146920545369,0.0116361071932299,3.0836458577814674,6.0480691343192845,1.4915819043183896,0,1,1,1,0,1,3,549,20.418943533697632,0,0,0
3,62,30,13,6,7,1,182,172,181,4,187288,5.809345758969221,4.3751445929716635,1.504584388297857,0.2737014651232327,0.2825754986971936,0.31244393661099484,9.63680926114605,11.908438320670525,2.518099344460802,6.1255749675679505,3.996222028480093,0.5873734569219597,0.004228781342104139,3.2119178083396536,6.1255749675679505,1.447017059713918,0,1,1,1,0,1,9,1340,17.366417910447762,16,0,0
3,62,30,13,6,6,1,44,38,44,2,18888,3.2915929794744474,2.119867212805485,1.984869474883424,0.6541719610334604,0.15861922914019483,0.12150571791613723,4.987414856825462,6.012341321090661,2.2233210048219947,5.741068475708036,2.812749003984064,0.1495129182549767,0.04193138500635324,3.038992729713437,5.741068475708036,1.475966833761236,0,1,1,1,0,1,0,120,14.625,0,0,0
3,62,30,13,6,6,1,55,51,55,9,18848,2.929763100382233,1.8168063332264974,1.7975060478576683,0.6953522920203735,0.16049448217317488,0.08451825127334466,4.413107053659757,5.358728637637626,2.2575184274706053,5.770863113623468,3.512019230769231,0.07751485568760612,0.04202037351443124,2.905318730629927,5.770863113623468,1.5205463547053388,0,1,1,1,0,1,2,117,15.572649572649572,0,0,0
3,62,31,13,6,7,1,182,171,182,2,121832,5.478339583772814,4.018743234961034,1.7908470766959068,0.3247504760654015,0.2613270733469039,0.3049773458533062,8.935359117917713,10.947983948449071,2.3629484885185814,6.094224660950934,6.347868884732749,0.5293190623153194,0.006500755138223127,3.165289683422492,6.094224660950934,1.52492562456264,0,1,1,1,0,1,6,799,15.147684605757197,2,0,0
3,62,30,13,6,6,1,37,31,37,2,18736,4.50542501107555,3.1465203598924596,2.012518365356202,0.4852156276686593,0.24557002561912894,0.18424423569598633,6.920070293872732,8.272966943657622,2.2547712367310107,5.972241238904728,3.2205801860974277,0.3140478223740393,0.042271562766865924,2.9798453503654083,5.972241238904728,1.5319531379984912,0,1,1,1,0,1,0,150,17.273333333333333,0,0,0
3,62,31,13,6,7,1,430,398,418,4,297336,5.871260814697869,4.363123522649685,1.4391704475609584,0.25441587967820917,0.28578779562515133,0.33383781311378374,9.79235873597449,12.072036308740618,2.801809840403517,6.058587422602226,8.198638400551534,0.6399292383027955,0.0026636532407781095,3.3987958445932462,6.058587422602226,1.6185243936030727,0,1,1,1,0,1,3,1901,16.481325618095738,0,0,0
3,62,31,13,6,7,1,47,37,47,1,14728,3.7219215402538945,2.5326623066511202,1.873164559925592,0.5987235198261814,0.17368278109722976,0.13959804454101032,5.686054363716599,6.890951340385179,2.2584570014288743,5.91613167912007,5.466666666666667,0.18373166757197176,0.053775122216186855,2.8727871671740832,5.91613167912007,1.5576725293900031,0,1,1,1,0,1,1,117,11.521367521367521,0,0,0
3,62,31,13,6,7,1,46,40,46,2,22912,3.6107537245665697,2.3235695764947497,2.0426181339300467,0.6109025837988827,0.18252444134078213,0.14285090782122906,5.48912608361161,6.583951130466002,2.2239597548689254,5.914061557682639,2.9248737373737375,0.2022084497206704,0.03456703910614525,2.9120793264328277,5.914061557682639,1.4914352373988242,0,1,1,1,0,1,1,148,16.10810810810811,4,0,0
3,62,30,13,6,6,1,67,61,67,1,55744,5.3967450387023765,3.931993952631713,1.9343395686817333,0.33698694029850745,0.24018728473019518,0.3152088117106774,8.582499611708428,10.294904013396195,2.2732903605410653,6.120827110622242,7.618656015037594,0.5816769517795637,0.01420780711825488,3.1236075679316313,6.120827110622242,1.5279076017270665,0,1,1,1,0,1,1,350,14.64,0,0,0
3,62,30,13,6,7,1,223,219,223,12,71912,5.024106226445375,3.4491777993599477,1.9289566195524355,0.41072421848926466,0.25965068416954057,0.2225775948381355,7.930182918518987,9.599908857023115,2.4265947787867983,6.100696359460815,5.0581825657894735,0.34212648792969186,0.011013460896651462,3.0428456095437393,6.100696359460815,1.521701281606362,0,1,1,1,0,1,9,598,15.580267558528428,0,0,0
